# Data file generated by gp_save.m
# 
0.074508	-3.2162	3.7234	1.392	0.5718
0.074877	-3.237	3.6693	1.4617	0.52883
0.075248	-3.2577	3.6148	1.5152	0.48587
0.075621	-3.2785	3.5599	1.5515	0.4429
0.075996	-3.2992	3.5046	1.5698	0.39994
0.076373	-3.3199	3.4489	1.5697	0.35697
0.076752	-3.3407	3.3928	1.5506	0.31401
0.077133	-3.3614	3.3363	1.5122	0.27104
0.077515	-3.3822	3.2794	1.4542	0.22807
0.077899	-3.4029	3.222	1.3765	0.18511
0.078286	-3.4236	3.1642	1.2791	0.14214
0.078674	-3.4444	3.106	1.1622	0.099178
0.079064	-3.4651	3.0473	1.026	0.056213
0.079456	-3.4858	2.9882	0.87121	0.013247
0.07985	-3.5065	2.9286	0.69848	-0.029718
0.080246	-3.5273	2.8686	0.50898	-0.072684
0.080644	-3.548	2.8081	0.30423	-0.11565
0.081044	-3.5687	2.7471	0.086193	-0.15861
0.081446	-3.5894	2.6857	-0.14258	-0.20158
0.08185	-3.6101	2.6237	-0.37892	-0.24455
0.082256	-3.6309	2.5613	-0.61892	-0.28751
0.082664	-3.6516	2.4984	-0.85793	-0.33048
0.083073	-3.7069	2.4559	-0.85275	-0.37344
0.083485	-3.7276	2.3926	-1.0869	-0.41641
0.083899	-3.7483	2.3288	-1.3101	-0.45937
0.084315	-3.769	2.2645	-1.5159	-0.50234
0.084734	-3.7897	2.1997	-1.6979	-0.5453
0.085154	-3.8104	2.1343	-1.8498	-0.58827
0.085576	-3.8311	2.0684	-1.9661	-0.63124
0.086	-3.8518	2.002	-2.0427	-0.6742
0.086427	-3.8725	1.935	-2.0774	-0.71717
0.086855	-3.8932	1.8674	-2.0703	-0.76013
0.087286	-3.9139	1.7993	-2.0236	-0.8031
0.087719	-3.9346	1.7306	-1.9414	-0.84606
0.088154	-3.9553	1.6613	-1.8293	-0.88903
0.088591	-3.976	1.5914	-1.6939	-0.93199
0.08903	-3.9967	1.5209	-1.5423	-0.97496
0.089472	-4.0174	1.4498	-1.3813	-1.0179
0.089916	-4.038	1.3781	-1.2174	-1.0609
0.090361	-4.0587	1.3058	-1.0564	-1.1039
0.090809	-4.0794	1.2329	-0.90347	-1.1468
0.09126	-4.1001	1.1593	-0.76288	-1.1898
0.091712	-4.1208	1.085	-0.63829	-1.2328
0.092167	-4.1761	1.0463	-0.72178	-1.2757
0.092624	-4.1968	0.97155	-0.61166	-1.3187
0.093083	-4.2174	0.89619	-0.52236	-1.3616
0.093545	-4.2381	0.82015	-0.45595	-1.4046
0.094009	-4.2588	0.74344	-0.41408	-1.4476
0.094475	-4.2794	0.66603	-0.398	-1.4905
0.094944	-4.3001	0.58792	-0.40867	-1.5335
0.095414	-4.3208	0.50911	-0.44675	-1.5765
0.095888	-4.3414	0.42958	-0.5126	-1.6194
0.096363	-4.3621	0.34932	-0.6063	-1.6624
0.096841	-4.3828	0.26832	-0.72757	-1.7054
0.097321	-4.4034	0.18658	-0.87575	-1.7483
0.097804	-4.4241	0.10409	-1.0497	-1.7913
0.098289	-4.4447	0.020826	-1.2477	-1.8343
0.098776	-4.4654	-0.063209	-1.4673	-1.8772
0.099266	-4.486	-0.14803	-1.7052	-1.9202
0.099758	-4.5067	-0.23364	-1.9568	-1.9632
0.10025	-4.5274	-0.32005	-2.2166	-2.0061
0.10075	-4.548	-0.40728	-2.4775	-2.0491
0.10125	-4.6033	-0.44163	-2.4673	-2.0921
0.10175	-4.624	-0.52941	-2.7229	-2.135
0.10226	-4.6446	-0.61803	-2.9641	-2.178
0.10276	-4.6653	-0.70748	-3.1809	-2.221
0.10327	-4.6859	-0.79777	-3.3632	-2.2639
0.10379	-4.7065	-0.88893	-3.5018	-2.3069
0.1043	-4.7272	-0.98095	-3.5897	-2.3499
0.10482	-4.7478	-1.0738	-3.6233	-2.3928
0.10534	-4.7685	-1.1676	-3.6026	-2.4358
0.10586	-4.7891	-1.2623	-3.5315	-2.4788
0.10638	-4.8097	-1.3579	-3.4175	-2.5217
0.10691	-4.8304	-1.4544	-3.27	-2.5647
0.10744	-4.851	-1.5518	-3.0998	-2.6076
0.10797	-4.8717	-1.6501	-2.9177	-2.6506
0.10851	-4.8923	-1.7494	-2.7336	-2.6936
0.10905	-4.9129	-1.8496	-2.5564	-2.7365
0.10959	-4.9336	-1.9507	-2.3937	-2.7795
0.11013	-4.9542	-2.0529	-2.2515	-2.8225
0.11068	-5.0095	-2.0819	-2.3385	-2.8654
0.11123	-5.0301	-2.1846	-2.2157	-2.9084
0.11178	-5.0508	-2.2883	-2.1215	-2.9514
0.11233	-5.0714	-2.393	-2.0589	-2.9943
0.11289	-5.092	-2.4987	-2.0304	-3.0373
0.11345	-5.1126	-2.6053	-2.0376	-3.0803
0.11401	-5.1333	-2.7129	-2.0815	-3.1232
0.11458	-5.1539	-2.8215	-2.1627	-3.1662
0.11515	-5.1745	-2.9311	-2.2807	-3.2092
0.11572	-5.1952	-3.0416	-2.4347	-3.2521
0.11629	-5.2158	-3.1532	-2.6228	-3.2951
0.11687	-5.2364	-3.2657	-2.8419	-3.3381
0.11745	-5.257	-3.3792	-3.0876	-3.381
0.11803	-5.2777	-3.4937	-3.3539	-3.424
0.11861	-5.2983	-3.6092	-3.6326	-3.467
0.1192	-5.3189	-3.7256	-3.9132	-3.5099
0.11979	-5.3742	-3.7488	-3.8986	-3.5529
0.12039	-5.3948	-3.8658	-4.1718	-3.5959
0.12098	-5.4155	-3.9837	-4.4236	-3.6388
0.12158	-5.4361	-4.1025	-4.6392	-3.6818
0.12219	-5.4567	-4.2222	-4.8045	-3.7248
0.12279	-5.4773	-4.3428	-4.9081	-3.7677
0.1234	-5.4979	-4.4642	-4.9437	-3.8107
0.12401	-5.5186	-4.5865	-4.9113	-3.8537
0.12463	-5.5392	-4.7096	-4.8172	-3.8966
0.12525	-5.5598	-4.8334	-4.673	-3.9396
0.12587	-5.5805	-4.958	-4.4935	-3.9825
0.12649	-5.6011	-5.0833	-4.2943	-4.0255
0.12712	-5.6217	-5.2092	-4.0905	-4.0685
0.12775	-5.6424	-5.3357	-3.8955	-4.1114
0.12838	-5.663	-5.4628	-3.7204	-4.1544
0.12902	-5.7182	-5.4805	-3.8148	-4.1974
0.12966	-5.7389	-5.6078	-3.6611	-4.2403
0.1303	-5.7595	-5.7354	-3.5414	-4.2833
0.13095	-5.7801	-5.8634	-3.4612	-4.3263
0.1316	-5.8007	-5.9917	-3.4243	-4.3692
0.13225	-5.8214	-6.1202	-3.4335	-4.4122
0.13291	-5.842	-6.2487	-3.4899	-4.4552
0.13357	-5.8626	-6.3773	-3.594	-4.4981
